Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2005-09-13,1.5652,1.5652,1.5652,1.5652
2005-09-14,1.5615,1.5615,1.5615,1.5615
2005-09-15,1.5736,1.5736,1.5736,1.5736
2005-09-16,1.5783,1.5783,1.5783,1.5783
2005-09-19,1.5598,1.5598,1.5598,1.5598
2005-09-20,1.5645,1.5645,1.5645,1.5645
2005-09-21,1.5709,1.5709,1.5709,1.5709
2005-09-22,1.5696,1.5696,1.5696,1.5696
2005-09-23,1.5574,1.5574,1.5574,1.5574
2005-09-26,1.5478,1.5478,1.5478,1.5478
2005-09-27,1.5545,1.5545,1.5545,1.5545
2005-09-28,1.5458,1.5458,1.5458,1.5458
2005-09-29,1.5533,1.5533,1.5533,1.5533
2005-09-30,1.5523,1.5523,1.5523,1.5523
2005-10-03,1.542,1.542,1.542,1.542
2005-10-04,1.5389,1.5389,1.5389,1.5389
2005-10-05,1.5458,1.5458,1.5458,1.5458
2005-10-06,1.553,1.553,1.553,1.553
2005-10-07,1.562,1.562,1.562,1.562
2005-10-10,1.5815,1.5815,1.5815,1.5815
2005-10-11,1.5652,1.5652,1.5652,1.5652
2005-10-12,1.5533,1.5533,1.5533,1.5533
2005-10-13,1.538,1.538,1.538,1.538
2005-10-14,1.5321,1.5321,1.5321,1.5321
2005-10-17,1.5492,1.5492,1.5492,1.5492
2005-10-18,1.5437,1.5437,1.5437,1.5437
2005-10-19,1.5387,1.5387,1.5387,1.5387
2005-10-20,1.5463,1.5463,1.5463,1.5463
2005-10-21,1.5581,1.5581,1.5581,1.5581
2005-10-24,1.5439,1.5439,1.5439,1.5439
2005-10-25,1.543,1.543,1.543,1.543
2005-10-26,1.5502,1.5502,1.5502,1.5502
2005-10-27,1.5249,1.5249,1.5249,1.5249
2005-10-28,1.5309,1.5309,1.5309,1.5309
2005-10-31,1.5207,1.5207,1.5207,1.5207
2005-11-02,1.5328,1.5328,1.5328,1.5328
2005-11-03,1.5335,1.5335,1.5335,1.5335
2005-11-04,1.5108,1.5108,1.5108,1.5108
2005-11-07,1.4784,1.4784,1.4784,1.4784
2005-11-08,1.4659,1.4659,1.4659,1.4659
2005-11-09,1.4793,1.4793,1.4793,1.4793
2005-11-10,1.4706,1.4706,1.4706,1.4706
2005-11-14,1.4804,1.4804,1.4804,1.4804
2005-11-15,1.4712,1.4712,1.4712,1.4712
2005-11-16,1.4824,1.4824,1.4824,1.4824
2005-11-17,1.4717,1.4717,1.4717,1.4717
2005-11-18,1.4723,1.4723,1.4723,1.4723
2005-11-21,1.4861,1.4861,1.4861,1.4861
2005-11-22,1.473,1.473,1.473,1.473
2005-11-23,1.493,1.493,1.493,1.493
2005-11-24,1.5024,1.5024,1.5024,1.5024
2005-11-25,1.5029,1.5029,1.5029,1.5029
2005-11-28,1.5051,1.5051,1.5051,1.5051
2005-11-29,1.5298,1.5298,1.5298,1.5298
2005-11-30,1.5179,1.5179,1.5179,1.5179
2005-12-01,1.5069,1.5069,1.5069,1.5069
2005-12-02,1.5188,1.5188,1.5188,1.5188
2005-12-05,1.5228,1.5228,1.5228,1.5228
2005-12-06,1.5415,1.5415,1.5415,1.5415
2005-12-07,1.5321,1.5321,1.5321,1.5321
2005-12-08,1.5295,1.5295,1.5295,1.5295
2005-12-09,1.5328,1.5328,1.5328,1.5328
2005-12-12,1.5492,1.5492,1.5492,1.5492
2005-12-13,1.5689,1.5689,1.5689,1.5689
2005-12-14,1.5778,1.5778,1.5778,1.5778
2005-12-15,1.5748,1.5748,1.5748,1.5748
2005-12-16,1.561,1.561,1.561,1.561
2005-12-19,1.5652,1.5652,1.5652,1.5652
2005-12-20,1.5713,1.5713,1.5713,1.5713
2005-12-21,1.561,1.561,1.561,1.561
2005-12-22,1.5492,1.5492,1.5492,1.5492
2005-12-23,1.549,1.549,1.549,1.549
2005-12-27,1.5567,1.5567,1.5567,1.5567
2005-12-28,1.5664,1.5664,1.5664,1.5664
2005-12-29,1.5487,1.5487,1.5487,1.5487
2005-12-30,1.5468,1.5468,1.5468,1.5468
2006-01-02,1.5487,1.5487,1.5487,1.5487
2006-01-03,1.5533,1.5533,1.5533,1.5533
2006-01-04,1.5813,1.5813,1.5813,1.5813
2006-01-05,1.6101,1.6101,1.6101,1.6101
2006-01-06,1.6033,1.6033,1.6033,1.6033
2006-01-09,1.6281,1.6281,1.6281,1.6281
2006-01-10,1.6171,1.6171,1.6171,1.6171
2006-01-11,1.6242,1.6242,1.6242,1.6242
2006-01-12,1.6234,1.6234,1.6234,1.6234
2006-01-13,1.6064,1.6064,1.6064,1.6064
2006-01-16,1.6179,1.6179,1.6179,1.6179
2006-01-17,1.6173,1.6173,1.6173,1.6173
2006-01-18,1.6121,1.6121,1.6121,1.6121
2006-01-19,1.62,1.62,1.62,1.62
2006-01-20,1.5936,1.5936,1.5936,1.5936
2006-01-23,1.6119,1.6119,1.6119,1.6119
2006-01-24,1.6166,1.6166,1.6166,1.6166
2006-01-25,1.6364,1.6364,1.6364,1.6364
2006-01-26,1.6202,1.6202,1.6202,1.6202
2006-01-27,1.6129,1.6129,1.6129,1.6129
2006-01-30,1.6028,1.6028,1.6028,1.6028
2006-01-31,1.5985,1.5985,1.5985,1.5985
2006-02-01,1.6124,1.6124,1.6124,1.6124
2006-02-02,1.5957,1.5957,1.5957,1.5957
2006-02-03,1.5949,1.5949,1.5949,1.5949
2006-02-06,1.5903,1.5903,1.5903,1.5903
2006-02-07,1.5883,1.5883,1.5883,1.5883
2006-02-08,1.581,1.581,1.581,1.581
2006-02-09,1.5868,1.5868,1.5868,1.5868
2006-02-10,1.5977,1.5977,1.5977,1.5977
2006-02-13,1.5843,1.5843,1.5843,1.5843
2006-02-14,1.5868,1.5868,1.5868,1.5868
2006-02-15,1.5908,1.5908,1.5908,1.5908
2006-02-16,1.5939,1.5939,1.5939,1.5939
2006-02-17,1.5939,1.5939,1.5939,1.5939
2006-02-20,1.6069,1.6069,1.6069,1.6069
2006-02-21,1.5954,1.5954,1.5954,1.5954
2006-02-22,1.5813,1.5813,1.5813,1.5813
2006-02-23,1.5952,1.5952,1.5952,1.5952
2006-02-24,1.5906,1.5906,1.5906,1.5906
2006-02-27,1.5921,1.5921,1.5921,1.5921
2006-02-28,1.5926,1.5926,1.5926,1.5926
2006-03-01,1.6018,1.6018,1.6018,1.6018
2006-03-02,1.6023,1.6023,1.6023,1.6023
2006-03-03,1.5987,1.5987,1.5987,1.5987
2006-03-06,1.599,1.599,1.599,1.599
2006-03-07,1.5654,1.5654,1.5654,1.5654
2006-03-08,1.5579,1.5579,1.5579,1.5579
2006-03-09,1.5576,1.5576,1.5576,1.5576
2006-03-10,1.5514,1.5514,1.5514,1.5514
2006-03-13,1.5506,1.5506,1.5506,1.5506
2006-03-14,1.5399,1.5399,1.5399,1.5399
2006-03-15,1.5689,1.5689,1.5689,1.5689
2006-03-16,1.5743,1.5743,1.5743,1.5743
2006-03-17,1.6095,1.6095,1.6095,1.6095
2006-03-20,1.5871,1.5871,1.5871,1.5871
2006-03-21,1.5758,1.5758,1.5758,1.5758
2006-03-22,1.5586,1.5586,1.5586,1.5586
2006-03-23,1.5691,1.5691,1.5691,1.5691
2006-03-24,1.5518,1.5518,1.5518,1.5518
2006-03-27,1.5662,1.5662,1.5662,1.5662
2006-03-28,1.548,1.548,1.548,1.548
2006-03-29,1.5337,1.5337,1.5337,1.5337
2006-03-30,1.5521,1.5521,1.5521,1.5521
2006-03-31,1.5576,1.5576,1.5576,1.5576
2006-04-03,1.5528,1.5528,1.5528,1.5528
2006-04-04,1.5613,1.5613,1.5613,1.5613
2006-04-05,1.5608,1.5608,1.5608,1.5608
2006-04-06,1.5632,1.5632,1.5632,1.5632
2006-04-07,1.5559,1.5559,1.5559,1.5559
2006-04-10,1.5499,1.5499,1.5499,1.5499
2006-04-11,1.5535,1.5535,1.5535,1.5535
2006-04-12,1.5681,1.5681,1.5681,1.5681
2006-04-13,1.5586,1.5586,1.5586,1.5586
2006-04-14,1.5576,1.5576,1.5576,1.5576
2006-04-18,1.5778,1.5778,1.5778,1.5778
2006-04-19,1.6033,1.6033,1.6033,1.6033
2006-04-20,1.6059,1.6059,1.6059,1.6059
2006-04-21,1.6044,1.6044,1.6044,1.6044
2006-04-24,1.6132,1.6132,1.6132,1.6132
2006-04-25,1.6218,1.6218,1.6218,1.6218
2006-04-26,1.6111,1.6111,1.6111,1.6111
2006-04-27,1.6187,1.6187,1.6187,1.6187
2006-04-28,1.6263,1.6263,1.6263,1.6263
2006-05-02,1.6332,1.6332,1.6332,1.6332
2006-05-04,1.6458,1.6458,1.6458,1.6458
2006-05-05,1.6717,1.6717,1.6717,1.6717
2006-05-08,1.6739,1.6739,1.6739,1.6739
2006-05-09,1.6609,1.6609,1.6609,1.6609
2006-05-10,1.6611,1.6611,1.6611,1.6611
2006-05-11,1.6697,1.6697,1.6697,1.6697
2006-05-12,1.6781,1.6781,1.6781,1.6781
2006-05-15,1.6399,1.6399,1.6399,1.6399
2006-05-16,1.6447,1.6447,1.6447,1.6447
2006-05-17,1.675,1.675,1.675,1.675
2006-05-18,1.6329,1.6329,1.6329,1.6329
2006-05-19,1.6356,1.6356,1.6356,1.6356
2006-05-22,1.6208,1.6208,1.6208,1.6208
2006-05-23,1.6305,1.6305,1.6305,1.6305
2006-05-24,1.6332,1.6332,1.6332,1.6332
2006-05-25,1.6266,1.6266,1.6266,1.6266
2006-05-26,1.6434,1.6434,1.6434,1.6434
2006-05-29,1.6402,1.6402,1.6402,1.6402
2006-05-30,1.6491,1.6491,1.6491,1.6491
2006-05-31,1.6423,1.6423,1.6423,1.6423
2006-06-01,1.6319,1.6319,1.6319,1.6319
2006-06-02,1.6412,1.6412,1.6412,1.6412
2006-06-05,1.6439,1.6439,1.6439,1.6439
2006-06-06,1.6327,1.6327,1.6327,1.6327
2006-06-07,1.6221,1.6221,1.6221,1.6221
2006-06-08,1.6124,1.6124,1.6124,1.6124
2006-06-09,1.6041,1.6041,1.6041,1.6041
2006-06-12,1.5866,1.5866,1.5866,1.5866
2006-06-13,1.5645,1.5645,1.5645,1.5645
2006-06-14,1.5681,1.5681,1.5681,1.5681
2006-06-16,1.5696,1.5696,1.5696,1.5696
2006-06-19,1.5598,1.5598,1.5598,1.5598
2006-06-20,1.5521,1.5521,1.5521,1.5521
2006-06-21,1.549,1.549,1.549,1.549
2006-06-22,1.5555,1.5555,1.5555,1.5555
2006-06-23,1.5316,1.5316,1.5316,1.5316
2006-06-26,1.537,1.537,1.537,1.537
2006-06-27,1.5547,1.5547,1.5547,1.5547
2006-06-28,1.5492,1.5492,1.5492,1.5492
2006-06-29,1.5408,1.5408,1.5408,1.5408
2006-06-30,1.5773,1.5773,1.5773,1.5773
2006-07-03,1.579,1.579,1.579,1.579
2006-07-04,1.6021,1.6021,1.6021,1.6021
2006-07-05,1.5959,1.5959,1.5959,1.5959
2006-07-06,1.581,1.581,1.581,1.581
2006-07-07,1.5931,1.5931,1.5931,1.5931
2006-07-10,1.5855,1.5855,1.5855,1.5855
2006-07-11,1.5881,1.5881,1.5881,1.5881
2006-07-12,1.5913,1.5913,1.5913,1.5913
2006-07-13,1.5733,1.5733,1.5733,1.5733
2006-07-14,1.5763,1.5763,1.5763,1.5763
2006-07-17,1.5713,1.5713,1.5713,1.5713
2006-07-18,1.5601,1.5601,1.5601,1.5601
2006-07-19,1.563,1.563,1.563,1.563
2006-07-20,1.6033,1.6033,1.6033,1.6033
2006-07-21,1.6119,1.6119,1.6119,1.6119
2006-07-24,1.6015,1.6015,1.6015,1.6015
2006-07-25,1.6173,1.6173,1.6173,1.6173
2006-07-26,1.616,1.616,1.616,1.616
2006-07-27,1.6426,1.6426,1.6426,1.6426
2006-07-28,1.6351,1.6351,1.6351,1.6351
2006-07-31,1.6351,1.6351,1.6351,1.6351
2006-08-01,1.6388,1.6388,1.6388,1.6388
2006-08-02,1.6434,1.6434,1.6434,1.6434
2006-08-03,1.6399,1.6399,1.6399,1.6399
2006-08-04,1.6431,1.6431,1.6431,1.6431
2006-08-07,1.6628,1.6628,1.6628,1.6628
2006-08-08,1.6589,1.6589,1.6589,1.6589
2006-08-09,1.6628,1.6628,1.6628,1.6628
2006-08-10,1.6661,1.6661,1.6661,1.6661
2006-08-11,1.6592,1.6592,1.6592,1.6592
2006-08-14,1.6518,1.6518,1.6518,1.6518
2006-08-16,1.6545,1.6545,1.6545,1.6545
2006-08-17,1.6703,1.6703,1.6703,1.6703
2006-08-18,1.6537,1.6537,1.6537,1.6537
2006-08-21,1.6499,1.6499,1.6499,1.6499
2006-08-22,1.651,1.651,1.651,1.651
2006-08-23,1.6488,1.6488,1.6488,1.6488
2006-08-24,1.6437,1.6437,1.6437,1.6437
2006-08-25,1.6396,1.6396,1.6396,1.6396
2006-08-28,1.6356,1.6356,1.6356,1.6356
2006-08-29,1.6303,1.6303,1.6303,1.6303
2006-08-30,1.6308,1.6308,1.6308,1.6308
2006-08-31,1.6364,1.6364,1.6364,1.6364
2006-09-01,1.6276,1.6276,1.6276,1.6276
2006-09-04,1.6284,1.6284,1.6284,1.6284
2006-09-05,1.6289,1.6289,1.6289,1.6289
2006-09-06,1.6266,1.6266,1.6266,1.6266
2006-09-07,1.6121,1.6121,1.6121,1.6121
2006-09-08,1.6036,1.6036,1.6036,1.6036
2006-09-11,1.5985,1.5985,1.5985,1.5985
2006-09-12,1.6033,1.6033,1.6033,1.6033
2006-09-13,1.6041,1.6041,1.6041,1.6041
2006-09-14,1.6041,1.6041,1.6041,1.6041
2006-09-15,1.6111,1.6111,1.6111,1.6111
2006-09-18,1.6147,1.6147,1.6147,1.6147
2006-09-19,1.6093,1.6093,1.6093,1.6093
2006-09-20,1.6119,1.6119,1.6119,1.6119
2006-09-21,1.6166,1.6166,1.6166,1.6166
2006-09-22,1.6124,1.6124,1.6124,1.6124
2006-09-25,1.6137,1.6137,1.6137,1.6137
2006-09-26,1.6082,1.6082,1.6082,1.6082
2006-09-27,1.6028,1.6028,1.6028,1.6028
2006-09-28,1.6039,1.6039,1.6039,1.6039
2006-09-29,1.6039,1.6039,1.6039,1.6039
2006-10-02,1.6072,1.6072,1.6072,1.6072
2006-10-03,1.6244,1.6244,1.6244,1.6244
2006-10-04,1.6221,1.6221,1.6221,1.6221
2006-10-05,1.626,1.626,1.626,1.626
2006-10-06,1.6247,1.6247,1.6247,1.6247
2006-10-09,1.6268,1.6268,1.6268,1.6268
2006-10-10,1.6215,1.6215,1.6215,1.6215
2006-10-11,1.6179,1.6179,1.6179,1.6179
2006-10-12,1.6124,1.6124,1.6124,1.6124
2006-10-13,1.6221,1.6221,1.6221,1.6221
2006-10-16,1.6234,1.6234,1.6234,1.6234
2006-10-17,1.6273,1.6273,1.6273,1.6273
2006-10-18,1.6231,1.6231,1.6231,1.6231
2006-10-19,1.6308,1.6308,1.6308,1.6308
2006-10-20,1.6513,1.6513,1.6513,1.6513
2006-10-23,1.6447,1.6447,1.6447,1.6447
2006-10-24,1.6361,1.6361,1.6361,1.6361
2006-10-25,1.6308,1.6308,1.6308,1.6308
2006-10-26,1.6453,1.6453,1.6453,1.6453
2006-10-27,1.6502,1.6502,1.6502,1.6502
2006-10-30,1.6458,1.6458,1.6458,1.6458
2006-10-31,1.6464,1.6464,1.6464,1.6464
2006-11-02,1.6697,1.6697,1.6697,1.6697
2006-11-03,1.6686,1.6686,1.6686,1.6686
2006-11-06,1.6776,1.6776,1.6776,1.6776
2006-11-07,1.6812,1.6812,1.6812,1.6812
2006-11-08,1.6821,1.6821,1.6821,1.6821
2006-11-09,1.6762,1.6762,1.6762,1.6762
2006-11-10,1.6881,1.6881,1.6881,1.6881
2006-11-13,1.6869,1.6869,1.6869,1.6869
2006-11-14,1.6935,1.6935,1.6935,1.6935
2006-11-15,1.6987,1.6987,1.6987,1.6987
2006-11-16,1.6992,1.6992,1.6992,1.6992
2006-11-17,1.6892,1.6892,1.6892,1.6892
2006-11-20,1.6929,1.6929,1.6929,1.6929
2006-11-21,1.6975,1.6975,1.6975,1.6975
2006-11-22,1.7024,1.7024,1.7024,1.7024
2006-11-23,1.7074,1.7074,1.7074,1.7074
2006-11-24,1.7179,1.7179,1.7179,1.7179
2006-11-27,1.7259,1.7259,1.7259,1.7259
2006-11-28,1.7304,1.7304,1.7304,1.7304
2006-11-29,1.7367,1.7367,1.7367,1.7367
2006-11-30,1.748,1.748,1.748,1.748
2006-12-01,1.7659,1.7659,1.7659,1.7659
2006-12-04,1.7655,1.7655,1.7655,1.7655
2006-12-05,1.7615,1.7615,1.7615,1.7615
2006-12-06,1.7596,1.7596,1.7596,1.7596
2006-12-07,1.759,1.759,1.759,1.759
2006-12-08,1.7431,1.7431,1.7431,1.7431
2006-12-11,1.7425,1.7425,1.7425,1.7425
2006-12-12,1.7473,1.7473,1.7473,1.7473
2006-12-13,1.7584,1.7584,1.7584,1.7584
2006-12-14,1.7419,1.7419,1.7419,1.7419
2006-12-15,1.7452,1.7452,1.7452,1.7452
2006-12-18,1.7413,1.7413,1.7413,1.7413
2006-12-19,1.741,1.741,1.741,1.741
2006-12-20,1.7355,1.7355,1.7355,1.7355
2006-12-21,1.7385,1.7385,1.7385,1.7385
2006-12-22,1.7295,1.7295,1.7295,1.7295
2006-12-27,1.728,1.728,1.728,1.728
2006-12-28,1.7247,1.7247,1.7247,1.7247
2006-12-29,1.7361,1.7361,1.7361,1.7361
2007-01-02,1.7419,1.7419,1.7419,1.7419
2007-01-03,1.7498,1.7498,1.7498,1.7498
2007-01-04,1.7141,1.7141,1.7141,1.7141
2007-01-05,1.7013,1.7013,1.7013,1.7013
2007-01-08,1.6969,1.6969,1.6969,1.6969
2007-01-09,1.703,1.703,1.703,1.703
2007-01-10,1.6869,1.6869,1.6869,1.6869
2007-01-11,1.6895,1.6895,1.6895,1.6895
2007-01-12,1.6852,1.6852,1.6852,1.6852
2007-01-15,1.6918,1.6918,1.6918,1.6918
2007-01-16,1.6941,1.6941,1.6941,1.6941
2007-01-17,1.6801,1.6801,1.6801,1.6801
2007-01-18,1.6906,1.6906,1.6906,1.6906
2007-01-19,1.7059,1.7059,1.7059,1.7059
2007-01-22,1.7088,1.7088,1.7088,1.7088
2007-01-23,1.6964,1.6964,1.6964,1.6964
2007-01-24,1.6958,1.6958,1.6958,1.6958
2007-01-25,1.6915,1.6915,1.6915,1.6915
2007-01-26,1.6681,1.6681,1.6681,1.6681
2007-01-29,1.6639,1.6639,1.6639,1.6639
2007-01-30,1.6617,1.6617,1.6617,1.6617
2007-01-31,1.6625,1.6625,1.6625,1.6625
2007-02-01,1.6861,1.6861,1.6861,1.6861
2007-02-02,1.6863,1.6863,1.6863,1.6863
2007-02-05,1.6849,1.6849,1.6849,1.6849
2007-02-06,1.6892,1.6892,1.6892,1.6892
2007-02-07,1.6952,1.6952,1.6952,1.6952
2007-02-08,1.6875,1.6875,1.6875,1.6875
2007-02-09,1.6863,1.6863,1.6863,1.6863
2007-02-12,1.6711,1.6711,1.6711,1.6711
2007-02-13,1.6633,1.6633,1.6633,1.6633
2007-02-14,1.679,1.679,1.679,1.679
2007-02-15,1.6895,1.6895,1.6895,1.6895
2007-02-16,1.6886,1.6886,1.6886,1.6886
2007-02-19,1.6926,1.6926,1.6926,1.6926
2007-02-20,1.6981,1.6981,1.6981,1.6981
2007-02-21,1.6941,1.6941,1.6941,1.6941
2007-02-22,1.7016,1.7016,1.7016,1.7016
2007-02-23,1.7024,1.7024,1.7024,1.7024
2007-02-26,1.7045,1.7045,1.7045,1.7045
2007-02-27,1.705,1.705,1.705,1.705
2007-02-28,1.6998,1.6998,1.6998,1.6998
2007-03-01,1.7065,1.7065,1.7065,1.7065
2007-03-02,1.6992,1.6992,1.6992,1.6992
2007-03-05,1.6918,1.6918,1.6918,1.6918
2007-03-06,1.6952,1.6952,1.6952,1.6952
2007-03-07,1.6969,1.6969,1.6969,1.6969
2007-03-08,1.7068,1.7068,1.7068,1.7068
2007-03-09,1.71,1.71,1.71,1.71
2007-03-12,1.7129,1.7129,1.7129,1.7129
2007-03-13,1.703,1.703,1.703,1.703
2007-03-14,1.7033,1.7033,1.7033,1.7033
2007-03-15,1.7109,1.7109,1.7109,1.7109
2007-03-16,1.7191,1.7191,1.7191,1.7191
2007-03-19,1.7247,1.7247,1.7247,1.7247
2007-03-20,1.7265,1.7265,1.7265,1.7265
2007-03-21,1.728,1.728,1.728,1.728
2007-03-22,1.7343,1.7343,1.7343,1.7343
2007-03-23,1.7271,1.7271,1.7271,1.7271
2007-03-26,1.7256,1.7256,1.7256,1.7256
